Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
MN: Warroad                                                 , 2016, 08 - AUG, 469, 265, 213, 306, 0, 0, 765, 5, 152, 14989, 19122, 5, 
MN: Warroad                                                 , 2016, 09 - SEP, 458, 277, 162, 307, 0, 0, 767, 46, 557, 12698, 14977, 5, 
MN: Warroad                                                 , 2016, 10 - OCT, 411, 262, 160, 344, 0, 0, 465, 45, 423, 11001, 13459, 0, 
MN: Warroad                                                 , 2016, 11 - NOV, 438, 314, 128, 316, 0, 0, 790, 48, 669, 8471, 10418, 3, 
MN: Warroad                                                 , 2016, 12 - DEC, 497, 333, 162, 311, 0, 0, 465, 37, 412, 8403, 11108, 2, 
MT: Del Bonita                                              , 2008, 01 - JAN, 84, 0, 0, 0, 0, 0, 0, 0, 0, 978, 2437, 0, 
MT: Del Bonita                                              , 2008, 02 - FEB, 75, 0, 0, 0, 0, 0, 0, 0, 0, 1169, 3009, 0, 
MT: Del Bonita                                              , 2008, 03 - MAR, 83, 0, 0, 0, 0, 0, 0, 0, 0, 1249, 3053, 0, 
MT: Del Bonita                                              , 2008, 04 - APR, 110, 0, 0, 0, 0, 0, 0, 1, 26, 1127, 2620, 0, 
MT: Del Bonita                                              , 2008, 05 - MAY, 100, 0, 0, 0, 0, 0, 0, 2, 95, 1481, 3450, 0, 
MT: Del Bonita                                              , 2008, 06 - JUN, 104, 0, 0, 0, 0, 0, 0, 0, 0, 1599, 3767, 0, 
MT: Del Bonita                                              , 2008, 07 - JUL, 112, 0, 0, 0, 0, 0, 0, 1, 16, 2172, 5509, 0, 
MT: Del Bonita                                              , 2008, 08 - AUG, 101, 0, 0, 0, 0, 0, 0, 0, 0, 2394, 8431, 0, 
MT: Del Bonita                                              , 2008, 09 - SEP, 82, 0, 0, 0, 0, 0, 0, 0, 0, 1270, 2946, 0, 
MT: Del Bonita                                              , 2008, 10 - OCT, 145, 0, 0, 0, 0, 0, 0, 0, 0, 1352, 3085, 0, 
MT: Del Bonita                                              , 2008, 11 - NOV, 117, 0, 0, 0, 0, 0, 0, 0, 0, 1251, 2837, 0, 
MT: Del Bonita                                              , 2008, 12 - DEC, 51, 0, 0, 0, 0, 0, 0, 0, 0, 1051, 2687, 0, 
MT: Del Bonita                                              , 2009, 01 - JAN, 74, 0, 0, 0, 0, 0, 0, 0, 0, 883, 2008, 0, 
MT: Del Bonita                                              , 2009, 02 - FEB, 56, 15, 16, 0, 0, 0, 0, 0, 0, 1034, 2554, 0, 
MT: Del Bonita                                              , 2009, 03 - MAR, 82, 24, 22, 0, 0, 0, 0, 0, 0, 930, 2142, 0, 
MT: Del Bonita                                              , 2009, 04 - APR, 82, 0, 0, 0, 0, 0, 0, 0, 0, 1185, 2818, 0, 
MT: Del Bonita                                              , 2009, 05 - MAY, 79, 0, 0, 0, 0, 0, 0, 0, 0, 1535, 3425, 0, 
MT: Del Bonita                                              , 2009, 06 - JUN, 97, 0, 0, 0, 0, 0, 0, 0, 0, 1616, 3543, 0, 
MT: Del Bonita                                              , 2009, 07 - JUL, 123, 0, 0, 0, 0, 0, 0, 0, 0, 2428, 5697, 0, 
MT: Del Bonita                                              , 2009, 08 - AUG, 86, 0, 0, 0, 0, 0, 0, 0, 0, 2226, 5330, 0, 
MT: Del Bonita                                              , 2009, 09 - SEP, 83, 0, 0, 0, 0, 0, 0, 0, 0, 1520, 3366, 0, 
MT: Del Bonita                                              , 2009, 10 - OCT, 9, 0, 0, 0, 0, 0, 0, 0, 0, 1378, 2946, 0, 
MT: Del Bonita                                              , 2009, 11 - NOV, 13, 0, 0, 0, 0, 0, 0, 0, 0, 1388, 3078, 0, 
MT: Del Bonita                                              , 2009, 12 - DEC, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1409, 3467, 0, 
MT: Del Bonita                                              , 2010, 01 - JAN, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1081, 2423, 0, 
MT: Del Bonita                                              , 2010, 02 - FEB, 18, 0, 0, 0, 0, 0, 0, 0, 0, 1297, 3341, 0, 
MT: Del Bonita                                              , 2010, 03 - MAR, 22, 0, 0, 0, 0, 0, 0, 0, 0, 1280, 2895, 0, 
MT: Del Bonita                                              , 2010, 04 - APR, 10, 0, 0, 0, 0, 0, 0, 0, 0, 1171, 3654, 0, 
MT: Del Bonita                                              , 2010, 05 - MAY, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1661, 3836, 0, 
MT: Del Bonita                                              , 2010, 06 - JUN, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1831, 4275, 0, 
MT: Del Bonita                                              , 2010, 07 - JUL, 25, 0, 0, 0, 0, 0, 0, 1, 44, 2944, 7058, 0, 
MT: Del Bonita                                              , 2010, 08 - AUG, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2750, 6273, 0, 
MT: Del Bonita                                              , 2010, 09 - SEP, 59, 0, 0, 0, 0, 0, 0, 0, 0, 1902, 4251, 0, 
MT: Del Bonita                                              , 2010, 10 - OCT, 72, 0, 0, 0, 0, 0, 0, 0, 0, 1753, 3751, 0, 
MT: Del Bonita                                              , 2010, 11 - NOV, 34, 0, 0, 0, 0, 0, 0, 0, 0, 1230, 2801, 0, 
MT: Del Bonita                                              , 2010, 12 - DEC, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1730, 4389, 0, 
MT: Del Bonita                                              , 2011, 01 - JAN, 40, 0, 0, 0, 0, 0, 0, 0, 0, 991, 2285, 0, 
MT: Del Bonita                                              , 2011, 02 - FEB, 41, 0, 0, 0, 0, 0, 0, 0, 0, 1282, 3191, 0, 
MT: Del Bonita                                              , 2011, 03 - MAR, 46, 0, 0, 0, 0, 0, 0, 0, 0, 1242, 2845, 0, 
MT: Del Bonita                                              , 2011, 04 - APR, 45, 0, 0, 0, 0, 0, 0, 0, 0, 1530, 3686, 0, 
MT: Del Bonita                                              , 2011, 05 - MAY, 47, 0, 0, 0, 0, 0, 0, 0, 0, 1593, 3520, 0, 
MT: Del Bonita                                              , 2011, 06 - JUN, 126, 0, 0, 0, 0, 0, 0, 0, 0, 2085, 4626, 0, 
MT: Del Bonita                                              , 2011, 07 - JUL, 150, 0, 0, 0, 0, 0, 0, 0, 0, 3122, 7379, 0, 
MT: Del Bonita                                              , 2011, 08 - AUG, 163, 0, 0, 0, 0, 0, 0, 0, 0, 2738, 6396, 0, 
MT: Del Bonita                                              , 2011, 09 - SEP, 99, 0, 0, 0, 0, 0, 0, 0, 0, 2045, 4574, 0, 
MT: Del Bonita                                              , 2011, 10 - OCT, 68, 0, 0, 0, 0, 0, 0, 0, 0, 1693, 3543, 0, 
MT: Del Bonita                                              , 2011, 11 - NOV, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1511, 3524, 0, 
MT: Del Bonita                                              , 2011, 12 - DEC, 46, 0, 0, 0, 0, 0, 0, 0, 0, 2040, 4693, 0, 
MT: Del Bonita                                              , 2012, 01 - JAN, 43, 0, 0, 0, 0, 0, 0, 0, 0, 1299, 2982, 0, 
MT: Del Bonita                                              , 2012, 02 - FEB, 58, 0, 0, 0, 0, 0, 0, 0, 0, 1631, 4027, 0, 
MT: Del Bonita                                              , 2012, 03 - MAR, 62, 0, 0, 0, 0, 0, 0, 0, 0, 1473, 3273, 0, 
MT: Del Bonita                                              , 2012, 04 - APR, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1549, 3701, 0, 
MT: Del Bonita                                              , 2012, 05 - MAY, 19, 0, 0, 0, 0, 0, 0, 1, 53, 1744, 3911, 0, 
MT: Del Bonita                                              , 2012, 06 - JUN, 46, 0, 0, 0, 0, 0, 0, 1, 0, 2316, 5234, 0, 
MT: Del Bonita                                              , 2012, 07 - JUL, 44, 0, 0, 0, 0, 0, 0, 2, 100, 2756, 6673, 0, 
MT: Del Bonita                                              , 2012, 08 - AUG, 25, 0, 0, 0, 0, 0, 0, 0, 0, 3302, 8141, 0, 
MT: Del Bonita                                              , 2012, 09 - SEP, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2092, 4259, 0, 
MT: Del Bonita                                              , 2012, 10 - OCT, 49, 0, 0, 0, 0, 0, 0, 0, 0, 1722, 3640, 0, 
MT: Del Bonita                                              , 2012, 11 - NOV, 38, 0, 0, 0, 0, 0, 0, 0, 0, 1580, 3310, 0, 
MT: Del Bonita                                              , 2012, 12 - DEC, 34, 0, 0, 0, 0, 0, 0, 0, 0, 2202, 5385, 0, 
MT: Del Bonita                                              , 2013, 01 - JAN, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1303, 3011, 0, 
MT: Del Bonita                                              , 2013, 02 - FEB, 44, 0, 0, 0, 0, 0, 0, 0, 0, 1947, 4688, 0, 
MT: Del Bonita                                              , 2013, 03 - MAR, 144, 0, 0, 0, 0, 0, 0, 0, 0, 2177, 4351, 1, 
MT: Del Bonita                                              , 2013, 04 - APR, 17, 0, 0, 0, 0, 0, 0, 0, 0, 1460, 3240, 0, 
MT: Del Bonita                                              , 2013, 05 - MAY, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1985, 4430, 0, 
MT: Del Bonita                                              , 2013, 06 - JUN, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2597, 5923, 0, 
MT: Del Bonita                                              , 2013, 07 - JUL, 23, 0, 0, 0, 0, 0, 0, 3, 0, 3291, 7841, 0, 
MT: Del Bonita                                              , 2013, 08 - AUG, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4253, 10185, 0, 
MT: Del Bonita                                              , 2013, 09 - SEP, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2055, 4276, 0, 
MT: Del Bonita                                              , 2013, 10 - OCT, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1934, 4269, 0, 
MT: Del Bonita                                              , 2013, 11 - NOV, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1813, 4142, 0, 
MT: Del Bonita                                              , 2013, 12 - DEC, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2204, 5469, 0, 
MT: Del Bonita                                              , 2014, 01 - JAN, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1557, 3544, 0, 
MT: Del Bonita                                              , 2014, 02 - FEB, 21, 0, 0, 0, 0, 0, 0, 0, 0, 1830, 4616, 0, 
MT: Del Bonita                                              , 2014, 03 - MAR, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1717, 3787, 0, 
MT: Del Bonita                                              , 2014, 04 - APR, 31, 0, 0, 0, 0, 0, 0, 0, 0, 2054, 4563, 0, 
MT: Del Bonita                                              , 2014, 05 - MAY, 26, 0, 0, 0, 0, 0, 0, 0, 0, 2307, 4971, 0, 
MT: Del Bonita                                              , 2014, 06 - JUN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2680, 6101, 0, 
MT: Del Bonita                                              , 2014, 07 - JUL, 34, 0, 0, 0, 0, 0, 0, 0, 0, 3980, 9453, 0, 
MT: Del Bonita                                              , 2014, 08 - AUG, 6, 0, 0, 0, 0, 0, 0, 0, 0, 4511, 10640, 1, 
MT: Del Bonita                                              , 2014, 09 - SEP, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2385, 4417, 0, 
MT: Del Bonita                                              , 2014, 10 - OCT, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2286, 4765, 0, 
MT: Del Bonita                                              , 2014, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1704, 3885, 0, 
MT: Del Bonita                                              , 2014, 12 - DEC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2588, 6045, 0, 
MT: Del Bonita                                              , 2015, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1647, 3781, 0, 
MT: Del Bonita                                              , 2015, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1875, 4640, 0, 
MT: Del Bonita                                              , 2015, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 26, 1558, 3270, 0, 
MT: Del Bonita                                              , 2015, 04 - APR, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1861, 4074, 0, 
MT: Del Bonita                                              , 2015, 05 - MAY, 18, 0, 0, 0, 0, 0, 0, 0, 0, 2240, 4741, 0, 
MT: Del Bonita                                              , 2015, 06 - JUN, 19, 0, 0, 0, 0, 0, 0, 0, 0, 2801, 5889, 0, 
MT: Del Bonita                                              , 2015, 07 - JUL, 29, 0, 0, 0, 0, 0, 0, 0, 0, 4349, 10239, 0, 
MT: Del Bonita                                              , 2015, 08 - AUG, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3093, 7087, 0, 
MT: Del Bonita                                              , 2015, 09 - SEP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2001, 4109, 0, 
MT: Del Bonita                                              , 2015, 10 - OCT, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2012, 3962, 0, 
MT: Del Bonita                                              , 2015, 11 - NOV, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1719, 3324, 0, 
MT: Del Bonita                                              , 2015, 12 - DEC, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2398, 5459, 2, 
MT: Del Bonita                                              , 2016, 01 - JAN, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1490, 3055, 0, 
MT: Del Bonita                                              , 2016, 02 - FEB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1650, 3898, 0, 
MT: Del Bonita                                              , 2016, 03 - MAR, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1739, 3647, 0, 
MT: Del Bonita                                              , 2016, 04 - APR, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1715, 3099, 0, 
MT: Del Bonita                                              , 2016, 05 - MAY, 17, 0, 0, 0, 0, 0, 0, 1, 40, 2007, 4065, 0, 
MT: Del Bonita                                              , 2016, 06 - JUN, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2871, 5865, 0, 
MT: Del Bonita                                              , 2016, 07 - JUL, 27, 0, 0, 0, 0, 0, 0, 0, 0, 4120, 9549, 0, 
MT: Del Bonita                                              , 2016, 08 - AUG, 12, 0, 0, 0, 0, 0, 0, 0, 0, 3272, 7176, 0, 
MT: Del Bonita                                              , 2016, 09 - SEP, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2328, 4644, 0, 
MT: Del Bonita                                              , 2016, 10 - OCT, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2016, 3803, 0, 
MT: Del Bonita                                              , 2016, 11 - NOV, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2192, 4033, 1, 
MT: Del Bonita                                              , 2016, 12 - DEC, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2211, 4940, 0, 
MT: Morgan                                                  , 2008, 01 - JAN, 26, 0, 0, 0, 0, 0, 0, 0, 0, 319, 690, 0, 
MT: Morgan                                                  , 2008, 02 - FEB, 32, 0, 0, 0, 0, 0, 0, 0, 0, 634, 820, 0, 
MT: Morgan                                                  , 2008, 03 - MAR, 56, 0, 0, 0, 0, 0, 0, 0, 0, 363, 975, 0, 
MT: Morgan                                                  , 2008, 04 - APR, 76, 0, 0, 0, 0, 0, 0, 0, 0, 268, 592, 0, 
MT: Morgan                                                  , 2008, 05 - MAY, 76, 0, 0, 0, 0, 0, 0, 2, 74, 379, 832, 0, 
MT: Morgan                                                  , 2008, 06 - JUN, 44, 0, 0, 0, 0, 0, 0, 1, 12, 959, 1795, 0, 
MT: Morgan                                                  , 2008, 07 - JUL, 30, 0, 0, 0, 0, 0, 0, 0, 0, 766, 1885, 0, 
MT: Morgan                                                  , 2008, 08 - AUG, 33, 0, 0, 0, 0, 0, 0, 0, 0, 866, 1991, 0, 
MT: Morgan                                                  , 2008, 09 - SEP, 28, 0, 0, 0, 0, 0, 0, 1, 29, 468, 1057, 0, 
MT: Morgan                                                  , 2008, 10 - OCT, 19, 0, 0, 0, 0, 0, 0, 0, 0, 563, 1277, 0, 
